% This is a dataset obtained from the YAHOO FINANCES. Here is the included description:
%
% The data provided are daily stock prices from 02/01/2015 through 30/12/2015, for BBDC4.SA.
%
% Source: collection of regression datasets by Jean Felipe Hartz (jeanrsbr@gmail.com) at
% http://real-chart.finance.yahoo.com 
% Characteristics: 255 cases, 35 continuous attributes

@relation stock

@attribute Bra_HighPrice numeric
@attribute Bra_ADMI_14 numeric
@attribute Bra_BIAS_14 numeric
@attribute Bra_ClosePrice numeric
@attribute Bra_LowPrice numeric
@attribute Bra_MA_05 numeric
@attribute Bra_MACD numeric
@attribute Bra_Momentum_14 numeric
@attribute Bra_OBV numeric
@attribute Bra_OpenPrice numeric
@attribute Bra_PROC_14 numeric
@attribute Bra_PVT numeric
@attribute Bra_RSI_14 numeric
@attribute Bra_SODI_14 numeric
@attribute Bra_SOKI_14 numeric
@attribute Bra_Volume numeric
@attribute Bra_WR_14 numeric
@attribute Est_ADMI_14 numeric
@attribute Est_BIAS_14 numeric
@attribute Est_ClosePrice numeric
@attribute Est_HighPrice numeric
@attribute Est_LowPrice numeric
@attribute Est_MA_05 numeric
@attribute Est_MACD numeric
@attribute Est_Momentum_14 numeric
@attribute Est_OBV numeric
@attribute Est_OpenPrice numeric
@attribute Est_PROC_14 numeric
@attribute Est_PVT numeric
@attribute Est_RSI_14 numeric
@attribute Est_SODI_14 numeric
@attribute Est_SOKI_14 numeric
@attribute Est_Volume numeric
@attribute Est_WR_14 numeric
@attribute Target numeric

@data
32.81,14.41,2.19,32.31,32.22,32.11,-0.23,1.23,91968600,32.38,3.96,-760564.09,60.13,70.9,79.67,6910200,-20.33,10.13,0.01,10.54,10.67,10.47,10.74,0,0.4,-20940400,10.59,3.94,-2429381.26,57.81,61.99,50.43,9789200,-49.57,32.73
32.73,13.61,2.12,32.39,31.7,32.2,-0.17,1.38,101035300,32.02,4.45,-738114.82,61.35,79.47,82.93,9066700,-17.07,9.68,-0.03,10.55,10.73,10.39,10.65,0,0.19,-10734200,10.43,1.83,-2419697.96,54.04,57.13,51.28,10206200,-48.72,32.65
32.65,13.28,-0.53,31.57,31.33,32.02,-0.18,0.3,92426000,32.37,0.96,-956071.78,52.26,70.73,49.59,8609300,-50.41,9.56,-1.96,10.34,10.63,10.28,10.57,-0.02,-0.09,-18158400,10.62,-0.86,-2567478.25,48.19,45.01,33.33,7424200,-66.67,31.69
31.69,13.16,-0.24,31.66,31.16,32.02,-0.18,-0.03,97331200,31.35,-0.09,-942088,49.76,61.92,53.25,4905200,-46.75,9.71,-1.23,10.44,10.45,10.19,10.52,-0.03,0.33,-13729500,10.27,3.26,-2524645.56,57.27,42.17,41.88,4428900,-58.12,32.12
32.12,12.47,0.01,31.75,31.23,31.94,-0.18,0.14,102527900,32.07,0.44,-927315.32,51.11,53.25,56.91,5196700,-43.09,9.12,0.07,10.62,10.67,10.4,10.5,-0.02,0.59,-8591400,10.61,5.88,-2436057.63,62.45,43.66,55.75,5138100,-44.25,31.94
31.94,11.83,-0.49,31.65,31.36,31.8,-0.18,0.85,96478300,31.9,2.76,-946369.18,57.58,54.34,52.85,6049600,-47.15,8.87,-2.98,10.31,10.65,10.3,10.45,-0.03,0.21,-14067600,10.64,2.08,-2595909.04,54.02,41.98,28.32,5476200,-71.68,31.63
31.63,11.38,-1.66,31.33,31.25,31.59,-0.2,0.74,92554000,31.37,2.42,-986046.15,56.47,49.7,39.34,3924300,-60.66,8.79,-2.47,10.37,10.46,10.25,10.42,-0.04,0.08,-9152700,10.27,0.78,-2567306.32,51.61,36.36,25,4914900,-75,31.43
31.43,11.55,-3.08,30.87,30.79,31.45,-0.25,-0.13,86528400,31.25,-0.42,-1074516.49,48.87,35.7,14.91,6025600,-85.09,9.1,-4.05,10.17,10.46,10.12,10.38,-0.07,-0.47,-16440000,10.4,-4.42,-2707852.13,39.91,19.44,5,7287300,-95,31.67
31.67,11.33,-0.71,31.62,30.76,31.44,-0.23,-0.06,91737000,31,-0.19,-947971.31,49.49,32.07,41.95,5208600,-58.05,8.98,-0.42,10.52,10.57,10.24,10.4,-0.05,-0.49,-6277000,10.29,-4.45,-2358093.03,39.39,23.33,40,10163000,-60,32.28
32.28,10.79,1.4,32.28,31.42,31.55,-0.16,-0.16,97302200,31.62,-0.49,-831809.64,48.61,43.67,74.15,5565200,-25.85,8.57,1.83,10.75,10.79,10.43,10.42,-0.03,-0.11,4625300,10.52,-1.01,-2119734.76,47.7,36.21,63.64,10902300,-36.36,32.35
32.35,10.19,-0.98,31.49,31.1,31.52,-0.17,-0.47,88272500,32.3,-1.47,-1052796.72,46.12,50.57,35.61,9029700,-64.39,8.23,-0.99,10.41,10.65,10.28,10.44,-0.03,-0.6,-11147700,10.64,-5.45,-2618601.74,38.37,46.94,37.18,15773000,-62.82,31.54
31.54,10.37,-2.11,31.03,30.52,31.46,-0.2,-1.42,82447200,31.46,-4.38,-1137891.6,38.21,44.01,22.27,5825300,-77.73,8.55,-2.99,10.16,10.35,10.07,10.4,-0.05,-0.57,-19507600,10.33,-5.31,-2819367.83,38.82,37.71,12.33,8359900,-87.67,30.83
30.83,10.97,-4.26,30.25,30.13,31.33,-0.29,-1.43,70207600,30.61,-4.51,-1445557.99,38.14,20.79,4.48,12239600,-95.52,8.99,-3.35,10.08,10.19,10.02,10.38,-0.08,-0.61,-28318600,10.08,-5.71,-2888745.78,38.22,19.07,7.69,8811000,-92.31,30.07
30.07,12.32,-5.39,29.73,29.32,30.96,-0.4,-2.43,56878900,29.98,-7.56,-1674679.45,29.98,12.83,11.75,13328700,-88.25,10.32,-6.23,9.71,9.94,9.66,10.22,-0.13,-1.04,-42027800,9.85,-9.67,-3391960.47,32.07,8.15,4.42,13709200,-95.58,29.6
29.6,13.93,-6.71,29.1,28.9,30.32,-0.53,-3.21,38513300,29.52,-9.94,-2063859.67,25.5,7.15,5.22,18365600,-94.78,12.21,-8.5,9.4,9.62,9.35,9.95,-0.19,-1.14,-55322700,9.56,-10.82,-3816411.45,31,5.2,3.47,13294900,-96.53,29.58
29.58,15.42,-5.49,29.27,28.93,29.88,-0.62,-3.12,42740600,29.09,-9.63,-2039164.1,26.51,8.95,9.87,4227300,-90.13,12.21,-8.5,9.4,9.62,9.35,9.95,-0.19,-1.14,-55322700,9.56,-10.82,-3816411.45,31,5.2,3.47,13294900,-96.53,29.17
29.17,17.25,-7.63,28.4,28.38,29.35,-0.74,-3.17,29534100,29.12,-10.04,-2431704.42,26.31,5.2,0.5,13206500,-99.5,14.53,-10.98,9.05,9.24,9.01,9.68,-0.26,-1.5,-68452000,9.22,-14.22,-4305268.36,27.54,3.38,2.25,13129300,-97.75,29.34
29.34,19.14,-4.57,29.17,28.15,29.13,-0.77,-2.49,44561600,28.56,-7.86,-2024268.68,33.11,11.55,24.29,15027500,-75.71,16.93,-8.31,9.25,9.31,8.85,9.5,-0.3,-1.09,-53198800,8.99,-10.54,-3968181.07,33.63,8.78,20.62,15253200,-79.38,29.06
29.06,20.88,-4.54,28.99,28.43,28.99,-0.8,-2.76,35853100,28.98,-8.69,-2078006.42,31.5,14.93,20,8708500,-80,19.16,-8.56,9.14,9.16,8.94,9.31,-0.33,-1.3,-62537700,9.13,-12.45,-4079238.26,30.54,12.6,14.95,9338900,-85.05,28.98
28.98,22.7,-6.35,28.21,28.19,28.81,-0.88,-3.44,21486400,28.98,-10.87,-2464554.4,28.87,15.24,1.43,14366700,-98.57,21.44,-10.8,8.8,9.1,8.8,9.13,-0.39,-1.82,-76270900,9.05,-17.14,-4590101.28,24,11.86,0,13733200,-100,28.54
28.54,24.54,-5.81,28.16,28,28.59,-0.93,-3.17,15030800,28.34,-10.12,-2475996.44,29.86,8.37,3.68,6455600,-96.32,23.61,-9.34,8.85,8.92,8.77,9.02,-0.42,-1.46,-67949500,8.9,-14.16,-4542820.59,27.47,6.3,3.96,8321400,-96.04,28.98
28.98,25.29,-3.01,28.86,28.31,28.68,-0.91,-2.01,24129200,28.37,-6.51,-2249828.83,37.61,8.29,19.77,9098400,-80.23,24.19,-4.94,9.2,9.24,9,9.05,-0.41,-1.17,-55622700,9.04,-11.28,-4055320.03,33.43,8.42,21.29,12326800,-78.71,28.79
28.79,26.24,-4.44,28.2,28.06,28.48,-0.93,-3.42,12934500,28.79,-10.82,-2505840.68,28.68,9.35,4.6,11194700,-95.4,24.8,-6.1,9.01,9.15,8.97,9,-0.41,-1.16,-64423500,9.15,-11.41,-4237075.68,33.52,12.38,11.88,8800800,-88.12,28.79
28.79,26.24,-4.44,28.2,28.06,28.48,-0.93,-3.42,12934500,28.79,-10.82,-2505840.68,28.68,9.35,4.6,11194700,-95.4,25.62,-6.11,8.9,9.06,8.85,8.95,-0.42,-1.62,-69489400,8.99,-15.4,-4298923.52,25.3,13.2,6.44,5065900,-93.56,28.1
28.1,27.57,-5.59,27.54,27.54,28.19,-0.99,-4.74,4457700,28,-14.68,-2704233.87,20.45,8.12,0,8476800,-100,26.66,-6.18,8.76,8.87,8.71,8.94,-0.43,-1.99,-76891600,8.81,-18.51,-4415362.62,18.81,6.96,2.58,7402200,-97.42,27.97
27.97,28.85,-4.54,27.58,27.5,28.07,-1.02,-3.91,10142200,27.71,-12.42,-2695977.52,23.11,2.19,1.98,5684500,-98.02,27.26,-3.47,8.91,8.95,8.82,8.96,-0.43,-1.5,-65775100,8.9,-14.41,-4225011.59,25,7.07,12.2,11116500,-87.8,27.85
27.85,30.3,-4.7,27.28,27.17,27.89,-1.06,-3.75,86900,27.64,-12.09,-2805353.52,23.63,1.66,3.01,10055300,-96.99,27.82,-3.75,8.79,9,8.77,8.87,-0.42,-1.37,-78828500,8.91,-13.48,-4400814.96,26.13,6.73,5.41,13053400,-94.59,28.47
28.47,30.32,-0.88,28.23,27.68,27.77,-1,-2.02,10625700,27.82,-6.68,-2438349.85,36.13,13.85,36.55,10538800,-63.45,27.48,0.01,9.06,9.18,9.02,8.88,-0.4,-1.02,-65127200,9.16,-10.12,-3979955.91,33.33,15.35,28.46,13701300,-71.54,28.69
28.69,29.91,-0.27,28.3,27.88,27.79,-0.94,-1.43,20057300,28.51,-4.81,-2414962.96,39.53,28.69,46.5,9431600,-53.5,27.64,0.63,9.07,9.08,8.84,8.92,-0.37,-0.64,-55087700,9.03,-6.59,-3968874.79,38.15,24.47,39.56,10039500,-60.44,28.29
28.29,29.73,-1.81,27.77,27.71,27.83,-0.92,-1.33,11887100,28,-4.57,-2567973.77,40.12,35.98,24.9,8170200,-75.1,27.79,-0.56,8.93,9.05,8.88,8.95,-0.36,-0.47,-63081500,8.99,-5,-4092263.1,40.71,34.89,36.67,7993800,-63.33,27.79
27.79,30.21,-1.97,27.61,27.1,27.84,-0.91,-1.66,2494800,27.6,-5.67,-2622088.57,37.65,31.39,22.77,9392300,-77.23,28.37,-1.39,8.84,8.85,8.71,8.94,-0.35,-0.21,-70926400,8.78,-2.32,-4171327.04,45.37,32.63,21.67,7844900,-78.33,28.5
28.5,29.34,0.54,28.31,27.67,28.04,-0.84,-0.09,11518800,27.82,-0.32,-2393301.9,49.31,33.89,54.02,9024000,-45.98,27.34,2.14,9.15,9.2,8.92,9.01,-0.31,-0.1,-61755300,8.94,-1.08,-3849716.07,47.9,47.12,83.02,9171100,-16.98,28.2
28.2,28.6,-1.19,27.72,27.61,27.94,-0.81,-1.45,2729400,28.1,-4.97,-2576479.08,38.62,36.14,31.63,8789400,-68.37,26.43,1.52,9.09,9.2,8.9,9.02,-0.29,-0.05,-71806300,9.04,-0.55,-3915624.27,48.93,58.79,71.7,10051000,-28.3,28.92
28.92,26.77,2.58,28.76,27.62,28.03,-0.71,-0.23,10967400,28.01,-0.79,-2267405.49,48.41,57.98,88.3,8238000,-11.7,24.63,4.27,9.38,9.45,9.03,9.08,-0.24,0.58,-61995600,9.21,6.59,-3602631.64,62.72,81.75,90.54,9810700,-9.46,28.66
28.66,25.07,0.58,28.2,27.95,28.12,-0.66,-0.01,1089800,28.38,-0.04,-2459737.06,49.93,59.48,58.51,9877600,-41.49,23.03,0.44,9.05,9.31,9.01,9.1,-0.23,0.2,-68884300,9.18,2.26,-3844984.62,53.91,69.39,45.95,6888700,-54.05,28.67
28.67,23.47,1.56,28.5,28.1,28.3,-0.59,0.34,10401800,28.39,1.21,-2360673.23,52.34,73.76,74.47,9312000,-25.53,21.51,2.52,9.24,9.32,9.12,9.18,-0.2,0.04,-57592300,9.25,0.43,-3607915.01,50.83,69.37,71.62,11292000,-28.38,28.94
28.94,22.04,2.12,28.64,28.37,28.36,-0.51,-0.22,16605000,28.51,-0.76,-2330201.37,48.36,72.22,83.7,6203200,-16.3,20.01,3.05,9.31,9.34,9.14,9.21,-0.17,0.3,-51111000,9.17,3.33,-3558814.25,56.58,66.22,81.08,6481300,-18.92,28.9
28.9,20.7,2.53,28.8,28.43,28.58,-0.44,0.6,20980100,28.68,2.13,-2305759.47,54.84,83.52,92.39,4375100,-7.61,18.67,2.11,9.25,9.37,9.2,9.25,-0.15,0.35,-55466900,9.29,3.93,-3586886.65,57.85,75.23,72.97,4355900,-27.03,28.88
28.88,19.64,1.61,28.62,28.05,28.55,-0.39,1.08,12269800,28.88,3.92,-2360198.84,59.44,86.23,82.61,8710300,-17.39,18.12,0.39,9.12,9.25,8.99,9.19,-0.14,0.36,-63241100,9.24,4.11,-3696145.67,58.11,69.82,55.41,7774200,-44.59,29.18
29.18,18.35,2.89,29.09,28.57,28.73,-0.31,1.51,18588000,28.57,5.47,-2256440.84,62.28,90.22,95.67,6318200,-4.33,17.23,1.85,9.28,9.33,9.18,9.24,-0.12,0.37,-50625800,9.24,4.15,-3474824.62,58.3,68.47,77.03,12615300,-22.97,28.96
28.96,17.54,0.33,28.45,28.2,28.72,-0.29,1.17,11875700,28.6,4.29,-2404116.06,59.01,81.06,64.9,6712300,-35.1,16.99,-0.67,9.07,9.2,9.03,9.21,-0.12,0.28,-60758900,9.12,3.19,-3704129.69,56.03,60.36,48.65,10133100,-51.35,28.78
28.78,16.79,0.44,28.5,28.28,28.69,-0.27,0.27,18137400,28.61,0.96,-2393111.31,52.42,75.96,67.31,6261700,-32.69,16.24,0.23,9.16,9.31,9.11,9.18,-0.11,0.1,-50961000,9.22,1.1,-3606906.86,52.34,62.16,60.81,9797900,-39.19,28.75
28.75,16.23,-0.04,28.37,28.2,28.61,-0.26,0.07,11392500,28.65,0.25,-2423877.52,50.62,64.42,61.06,6744900,-38.94,15.98,-1.16,9.03,9.21,9,9.13,-0.12,-0.04,-59877300,9.14,-0.44,-3733448.24,49.12,50.9,43.24,8916300,-56.76,28.98
28.98,15.23,1.44,28.87,28.47,28.66,-0.22,1.1,17668700,28.65,3.96,-2313264.2,59.79,71.15,85.1,6276200,-14.9,15.17,1.5,9.3,9.33,9.11,9.17,-0.09,0.37,-50598000,9.11,4.14,-3455994.09,57.74,61.26,79.73,9279300,-20.27,28.81
28.81,14.52,-0.02,28.52,28.36,28.54,-0.2,0.91,15330700,28.71,3.3,-2341608.5,57.83,68.04,57.96,2338000,-42.04,15.17,1.5,9.3,9.33,9.11,9.17,-0.09,0.37,-50598000,9.11,4.14,-3455994.09,57.74,61.26,79.73,9279300,-20.27,28.47
28.47,14.78,-1.76,28,27.83,28.45,-0.23,-0.31,7621700,28.11,-1.1,-2482165.3,47.25,55.97,24.84,7709000,-75.16,15.41,-3.01,8.89,9.04,8.84,9.09,-0.11,0.05,-58791000,8.94,0.57,-3817190.86,50.92,43.72,8.2,8193000,-91.8,27.96
27.96,15.89,-2.26,27.87,27.2,28.33,-0.26,0.15,-1569500,27.85,0.54,-2524838.73,51.45,38.88,33.84,9191200,-66.16,16.57,-4.03,8.77,8.78,8.51,9.03,-0.13,-0.38,-67820700,8.73,-4.15,-3939076.57,42.46,38.53,27.66,9029700,-72.34,28.06
28.06,16.69,-3.68,27.37,27.32,28.13,-0.32,-1.39,-6967100,27.62,-4.83,-2621674.04,34.99,22.42,8.59,5397600,-91.41,17.77,-6.66,8.49,8.63,8.46,8.9,-0.17,-0.6,-76584600,8.57,-6.6,-4218881.82,39.05,12.96,3.03,8763900,-96.97,28.06
28.06,16.69,-3.68,27.37,27.32,28.13,-0.32,-1.39,-6967100,27.62,-4.83,-2621674.04,34.99,22.42,8.59,5397600,-91.41,18.25,-4.87,8.6,8.76,8.6,8.81,-0.18,-0.78,-69099800,8.63,-8.32,-4121905.61,34.77,15.36,15.38,7484800,-84.62,28.56
28.56,16.36,0.1,28.46,27.8,28.04,-0.28,0.26,373300,27.97,0.92,-2329345.36,52.52,35.35,63.64,7340400,-36.36,17.62,-0.71,8.97,9.01,8.71,8.74,-0.17,-0.08,-61787200,8.78,-0.88,-3807293.75,48.46,24.82,56.04,7312600,-43.96,29.11
29.11,15.31,1.8,28.98,28.41,28.14,-0.2,0.48,7531500,28.77,1.68,-2198556.04,54.46,54.04,89.9,7158200,-10.1,16.66,2.38,9.25,9.28,8.96,8.82,-0.13,0.01,-52991300,9.03,0.11,-3532728.31,50.19,52.75,86.81,8795900,-13.19,29.36
29.36,14.72,2.33,29.17,28.65,28.37,-0.12,0.53,13657000,28.9,1.85,-2158395.76,54.88,81.58,91.2,6125500,-8.8,16.12,2.94,9.3,9.39,9.13,8.92,-0.09,-0.01,-44078300,9.23,-0.11,-3484549.93,49.81,77.73,90.32,8913000,-9.68,29.25
29.25,14.17,1.56,28.96,28.72,28.59,-0.08,0.16,8002700,29.25,0.56,-2199102.06,51.46,87.53,81.48,5654300,-18.52,15.51,1.87,9.2,9.26,9.1,9.06,-0.07,-0.05,-49732400,9.22,-0.54,-3545346.71,49.08,85.57,79.57,5654100,-20.43,29.39
29.39,13.9,1.27,28.9,28.75,28.89,-0.04,0.28,1457500,29.33,0.98,-2212662.56,52.61,83.44,77.63,6545200,-22.37,14.97,1.4,9.16,9.27,9.1,9.18,-0.06,0.04,-56084100,9.26,0.44,-3572962.79,50.76,81.72,75.27,6351700,-24.73,29.29
29.29,13.11,0.74,28.72,28.48,28.95,-0.03,-0.37,-4135700,28.99,-1.27,-2247499.1,46.35,76.17,69.41,5593200,-30.59,14.05,-0.56,8.96,9.14,8.92,9.17,-0.06,-0.32,-63048100,9.12,-3.45,-3725015.2,43.98,69.53,53.76,6964000,-46.24,28.72
28.72,12.58,-1.03,28.2,28.15,28.79,-0.06,-0.25,-8605600,28.63,-0.88,-2328430.44,47.47,64.23,45.66,4469900,-54.34,13.71,-2.03,8.81,8.9,8.78,9.09,-0.08,-0.26,-68172700,8.89,-2.87,-3810806.49,45,55.56,37.63,5124600,-62.37,28.27
28.27,12.78,-1.77,27.95,27.72,28.55,-0.11,-0.55,-14673600,28.2,-1.93,-2382224.76,44.66,49.77,34.25,6068000,-65.75,13.6,-1.96,8.79,8.84,8.72,8.98,-0.09,-0.37,-75110400,8.75,-4.04,-3826556.09,42.69,42.29,35.48,6937700,-64.52,27.84
27.84,13.53,-2.38,27.73,27.33,28.3,-0.16,-0.64,-20431500,27.68,-2.26,-2427546.34,43.89,34.7,24.2,5757900,-75.8,14.29,-4.48,8.53,8.66,8.47,8.85,-0.12,-0.5,-83823000,8.64,-5.54,-4084266.67,40.6,26.88,7.53,8712600,-92.47,27.74
27.74,15.24,-6.15,26.5,26.44,27.82,-0.3,-2.37,-33437500,27.54,-8.21,-3004444.28,30.15,20.16,2.03,13006000,-97.97,16.02,-8.94,8.05,8.41,8.02,8.63,-0.18,-1.25,-95446000,8.31,-13.44,-4738315.91,28.22,15.07,2.19,11623000,-97.81,26.74
26.74,17.35,-4.98,26.71,25.83,27.42,-0.38,-1.81,-21114800,26.5,-6.35,-2906792.7,34.48,16.98,24.72,12322700,-75.28,18.14,-9.6,7.93,7.97,7.74,8.42,-0.23,-0.96,-113942000,7.96,-10.8,-5014032.68,31.4,7.08,11.52,18496000,-88.48,27.26
27.26,18.3,-3.83,26.96,26.6,27.17,-0.43,-1.04,-11481300,26.7,-3.71,-2816625.16,40.65,19.5,31.74,9633500,-68.26,19.45,-8.01,8.02,8.12,7.91,8.26,-0.27,-0.75,-101854000,8.03,-8.55,-4876842.27,35.29,10.22,16.97,12088000,-83.03,27.69
27.69,18.41,-2.48,27.3,26.63,27.04,-0.43,-0.57,-195900,27.36,-2.05,-2674301.86,45.06,32.58,41.29,11285400,-58.71,20.94,-6.69,8.11,8.17,7.77,8.13,-0.28,-0.38,-89314400,8.13,-4.48,-4736123.56,41.95,16.97,22.42,12539600,-77.58,27.88
27.88,18.21,-1.46,27.6,27.11,27.01,-0.4,0.23,7191900,27.11,0.84,-2593117.25,52.06,40.92,49.72,7387800,-50.28,21.52,-4.59,8.27,8.36,8.09,8.08,-0.28,-0.33,-79843100,8.13,-3.84,-4549266.84,43.15,23.84,32.12,9471300,-67.88,27.8
27.8,18.31,-3.08,27.05,26.86,27.12,-0.42,-1.41,-1231600,27.8,-4.95,-2760976.85,35.98,41.76,34.27,8423500,-65.73,22.35,-6.96,8,8.26,7.95,8.07,-0.29,-0.97,-89717000,8.21,-10.81,-4871631.17,29,23.43,15.76,9873900,-84.24,27.56
27.56,18.41,-1.83,27.28,27.02,27.24,-0.41,-1.7,6002000,27.09,-5.87,-2699471.19,32.07,41.57,40.73,7233600,-59.27,23.2,-6.64,7.94,8.2,7.92,8.07,-0.31,-1.31,-100683200,8.1,-14.16,-4953877.67,18.66,20,12.12,10966200,-87.88,26.69
26.69,19.52,-4.21,26.43,26.1,27.13,-0.47,-2.74,-10991100,26.54,-9.39,-3228948.28,24.63,30.62,16.85,16993100,-83.15,24.67,-8.9,7.64,7.74,7.57,7.99,-0.34,-1.66,-115865400,7.62,-17.85,-5527512.43,14.53,10.67,4.12,15182200,-95.88,26.48
26.48,20.81,-4.94,26.03,25.8,26.88,-0.54,-2.93,-22658700,26.43,-10.12,-3405529.44,23.79,21.33,6.41,11667600,-93.59,26.34,-9.14,7.51,7.62,7.39,7.87,-0.37,-1.69,-126425000,7.59,-18.37,-5707191.49,14.35,7.54,6.38,10559600,-93.62,26.41
26.41,22.2,-4.5,25.95,25.6,26.55,-0.59,-2.95,-32092900,26.2,-10.21,-3434524.29,23.71,10.92,9.49,9434200,-90.51,28,-9.09,7.4,7.55,7.32,7.7,-0.4,-1.76,-136656700,7.52,-19.21,-5857056.6,13.93,4.97,4.4,10231700,-95.6,26.35
26.35,23.56,-3.62,26,25.52,26.34,-0.62,-2.72,-24383900,25.65,-9.47,-3419670.73,25.18,10.3,15,7709000,-85,29.61,-8.29,7.36,7.45,7.28,7.57,-0.42,-1.6,-149299900,7.34,-17.86,-5925398.22,14.91,5.24,4.94,12643200,-95.06,26.08
26.08,25.14,-5.56,25.28,25.16,25.94,-0.7,-2.92,-34610400,25.71,-10.35,-3702866.11,24.3,9.45,3.86,10226500,-96.14,31.32,-9.1,7.19,7.37,7.15,7.42,-0.44,-1.62,-162022400,7.28,-18.39,-6219260.32,14.78,3.9,2.37,12722500,-97.63,25.75
25.75,26.6,-3.83,25.58,25.37,25.77,-0.73,-2.37,-28979400,25.49,-8.48,-3636042.54,29.32,11.43,15.44,5631000,-84.56,32.43,-4.66,7.45,7.46,7.21,7.38,-0.44,-1.34,-152633500,7.23,-15.24,-5879745.16,23.62,9.06,19.87,9388900,-80.13,25.77
25.77,28.19,-3.31,25.57,25.12,25.68,-0.74,-2.16,-37109100,25.7,-7.79,-3639220.68,30.43,11.87,16.3,8129700,-83.7,33.59,-6,7.26,7.38,7.14,7.33,-0.44,-1.27,-161945400,7.29,-14.89,-6117229.85,24.29,10.56,9.45,9311900,-90.55,25.28
25.28,30.01,-5.97,24.75,24.7,25.44,-0.81,-1.75,-51604000,25.2,-6.6,-4104055.18,32.88,11.11,1.57,14494900,-98.43,34.79,-6.89,7.13,7.23,7.08,7.28,-0.45,-0.92,-177561600,7.19,-11.43,-6396858.78,28.3,11.07,3.91,15616200,-96.09,24.89
24.89,32.04,-6.78,24.38,24.22,25.11,-0.88,-2.33,-62563000,24.81,-8.72,-4267886.69,27.89,7.42,4.37,10959000,-95.63,36.28,-9.15,6.89,7.08,6.87,7.18,-0.47,-1.04,-191545700,7.07,-13.11,-6867571.82,26.79,4.9,1.34,13984100,-98.66,24.64
24.64,34.03,-6.73,24.21,24.07,24.9,-0.95,-2.75,-73867100,24.32,-10.2,-4346709.37,23.51,3.21,3.67,11304100,-96.33,37.65,-7.3,6.96,7.03,6.9,7.14,-0.48,-1.06,-184198300,6.96,-13.22,-6792924.8,26.13,3.76,6.04,7347400,-93.96,24.46
24.46,36.05,-7.38,23.81,23.81,24.54,-1.01,-3.49,-79323800,24.06,-12.78,-4436865.51,16.76,2.68,0,5456700,-100,39.02,-7.53,6.86,7.04,6.85,7.02,-0.49,-1.25,-190597300,6.89,-15.41,-6884864.45,21.97,2.68,0.66,6399000,-99.34,24.79
24.79,38.2,-4.75,24.26,23.34,24.28,-1.02,-3.34,-60909300,23.7,-12.1,-4088838.42,19.07,8.1,20.63,18414500,-79.37,40.63,-4.22,7.02,7.15,6.65,6.97,-0.48,-1.25,-172873400,6.78,-15.11,-6471479.03,21.97,9.89,22.98,17723900,-77.02,23.87
23.87,40.28,-6.44,23.6,23.2,24.05,-1.07,-3.45,-72994400,23.84,-12.75,-4417616.9,18.69,9.93,9.17,12085100,-90.83,42.2,-6.77,6.75,6.87,6.6,6.9,-0.48,-1.25,-187641000,6.8,-15.62,-7039463.65,21.97,11.01,9.38,14767600,-90.62,23.59
23.59,42.28,-6.16,23.41,23.08,23.86,-1.11,-3.87,-86032400,23.35,-14.19,-4522583.85,14.63,12.98,9.14,13038000,-90.86,43.65,-5.4,6.77,6.82,6.61,6.87,-0.48,-1.17,-176887900,6.68,-14.74,-7007602.61,23.29,15.76,14.91,10753100,-85.09,23.59
23.59,44.23,-5.83,23.28,22.9,23.67,-1.13,-3.15,-102054400,23.19,-11.92,-4611556.94,16.84,9.64,10.61,16022000,-89.39,45.16,-6.41,6.63,6.74,6.52,6.81,-0.48,-1.01,-192749100,6.6,-13.22,-7335603.79,25.12,11.43,10,15861200,-90,23.39
23.39,46.55,-6.64,22.87,21.75,23.48,-1.18,-3.16,-121107300,22.15,-12.14,-4947110.59,16.81,14.6,24.03,19052900,-75.97,47.14,-8.9,6.38,6.61,6.06,6.71,-0.5,-1.13,-212556400,6.15,-15.05,-8082485.39,23.72,15.46,21.48,19807300,-78.52,23.67
23.67,47.98,-5.49,22.95,22.76,23.22,-1.19,-3,-106153600,23.54,-11.56,-4894802.06,18.49,20.25,26.09,14953700,-73.91,48.41,-8.89,6.31,6.7,6.3,6.57,-0.51,-1.09,-229496000,6.67,-14.73,-8268343.07,24.17,16.44,17.86,16939600,-82.14,24.09
24.09,48.29,-0.27,24.08,22.78,23.32,-1.1,-1.92,-86319000,23.15,-7.38,-3918196.49,33.56,34.64,53.81,19834600,-46.19,49.7,-3,6.67,6.68,6.21,6.55,-0.49,-0.69,-209435500,6.38,-9.38,-7123845.45,35.8,27.64,43.57,20060500,-56.43,25.05
25.05,46.68,2.36,24.67,24.12,23.57,-0.96,-0.61,-69592200,24.4,-2.41,-3508362.1,44.66,50.84,72.64,16726800,-27.36,48.76,1.05,6.93,7.06,6.77,6.58,-0.44,-0.26,-194254700,6.81,-3.62,-6532090.13,44.84,41.19,62.14,15180800,-37.86,24.84
24.84,45.5,0.16,24.03,23.79,23.72,-0.9,-1.55,-83294800,24.22,-6.06,-3863840.98,37.19,61.05,56.72,13702600,-43.28,48.2,-1.4,6.71,6.96,6.62,6.6,-0.42,-0.74,-217139000,6.81,-9.93,-7258575.84,35.08,51.65,49.24,22884300,-50.76,23.36
